external_id,title,description,instructor,price,duration_hours,language,difficulty_level,num_students,published_at,platform,category
C02136,Artificial Intelligence: Ai (2025-05),"Curso de Artificial Intelligence enfocado en ai, prompt, llm. Nivel avanzado.",N. Müller,19.99,40,en,avanzado,13793,2025-05-23,Udemy,Artificial Intelligence
C02137,Artificial Intelligence: Prompt (2025-05),"Curso de Artificial Intelligence enfocado en generative, prompt, chatgpt. Nivel intermedio.",L. Chen,0,30,en,avanzado,1283,2025-05-02,Udemy,Artificial Intelligence
C02138,Artificial Intelligence: Prompt (2025-05),"Curso de Artificial Intelligence enfocado en llm, ai, prompt. Nivel principiante.",M. García,29.99,12,pt,avanzado,7678,2025-05-01,FutureLearn,Artificial Intelligence
C02139,Artificial Intelligence: Prompt (2025-05),"Curso de Artificial Intelligence enfocado en chatgpt, generative, llm. Nivel intermedio.",R. Kumar,89.99,30,pt,intermedio,3403,2025-05-06,FutureLearn,Artificial Intelligence
C02140,Artificial Intelligence: Ai (2025-05),"Curso de Artificial Intelligence enfocado en chatgpt, llm, ai. Nivel principiante.",R. Kumar,19.99,4,en,intermedio,13687,2025-05-23,edX,Artificial Intelligence
C02141,Artificial Intelligence: Chatgpt (2025-05),"Curso de Artificial Intelligence enfocado en ai, prompt, llm. Nivel avanzado.",A. Pérez,0,4,en,principiante,5054,2025-05-13,edX,Artificial Intelligence
C02142,Artificial Intelligence: Ai (2025-05),"Curso de Artificial Intelligence enfocado en chatgpt, generative, ai. Nivel intermedio.",A. Pérez,29.99,8,pt,avanzado,6593,2025-05-15,FutureLearn,Artificial Intelligence
C02143,Artificial Intelligence: Generative (2025-05),"Curso de Artificial Intelligence enfocado en ai, prompt, llm. Nivel intermedio.",L. Chen,0,20,en,intermedio,11870,2025-05-05,edX,Artificial Intelligence
C02144,Artificial Intelligence: Llm (2025-05),"Curso de Artificial Intelligence enfocado en generative, chatgpt, llm. Nivel avanzado.",A. Pérez,49.99,4,es,intermedio,7666,2025-05-16,Coursera,Artificial Intelligence
C02145,Artificial Intelligence: Ai (2025-05),"Curso de Artificial Intelligence enfocado en ai, prompt, generative. Nivel principiante.",M. García,19.99,12,pt,avanzado,251,2025-05-01,FutureLearn,Artificial Intelligence
C02146,Artificial Intelligence: Prompt (2025-05),"Curso de Artificial Intelligence enfocado en chatgpt, ai, prompt. Nivel principiante.",N. Müller,0,8,en,principiante,1582,2025-05-04,MITx,Artificial Intelligence
C02147,Artificial Intelligence: Chatgpt (2025-05),"Curso de Artificial Intelligence enfocado en prompt, ai, llm. Nivel avanzado.",N. Müller,49.99,4,en,avanzado,6437,2025-05-16,edX,Artificial Intelligence
C02148,Artificial Intelligence: Ai (2025-05),"Curso de Artificial Intelligence enfocado en ai, llm, generative. Nivel avanzado.",R. Kumar,0,40,en,intermedio,13031,2025-05-04,edX,Artificial Intelligence
C02149,Artificial Intelligence: Prompt (2025-05),"Curso de Artificial Intelligence enfocado en generative, ai, prompt. Nivel principiante.",N. Müller,0,12,en,intermedio,4062,2025-05-14,MITx,Artificial Intelligence
C02150,Data Science: Analysis (2025-06),"Curso de Data Science enfocado en analysis, data, python. Nivel intermedio.",M. García,0,4,en,avanzado,6559,2025-06-01,edX,Data Science
C02151,Data Science: Data (2025-06),"Curso de Data Science enfocado en data, analysis, python. Nivel principiante.",A. Pérez,19.99,30,en,intermedio,5048,2025-06-24,edX,Data Science
C02152,Data Science: Data (2025-06),"Curso de Data Science enfocado en statistics, python, pandas. Nivel avanzado.",M. García,29.99,20,en,avanzado,10298,2025-06-12,MITx,Data Science
C02153,Data Science: Data (2025-06),"Curso de Data Science enfocado en data, statistics, pandas. Nivel principiante.",N. Müller,0,30,en,intermedio,11849,2025-06-18,Udemy,Data Science
C02154,Data Science: Data (2025-06),"Curso de Data Science enfocado en analysis, pandas, statistics. Nivel intermedio.",S. Johnson,89.99,4,es,intermedio,657,2025-06-05,Coursera,Data Science
C02155,Data Science: Pandas (2025-06),"Curso de Data Science enfocado en python, analysis, statistics. Nivel avanzado.",J. Smith,0,8,es,intermedio,8905,2025-06-13,Coursera,Data Science
C02156,Data Science: Pandas (2025-06),"Curso de Data Science enfocado en pandas, statistics, data. Nivel intermedio.",C. Rossi,89.99,30,en,avanzado,6952,2025-06-05,Udemy,Data Science
C02157,Data Science: Statistics (2025-06),"Curso de Data Science enfocado en python, pandas, analysis. Nivel avanzado.",R. Kumar,29.99,12,en,intermedio,4290,2025-06-01,edX,Data Science
C02158,Data Science: Data (2025-06),"Curso de Data Science enfocado en statistics, python, analysis. Nivel principiante.",A. Pérez,89.99,20,pt,intermedio,10203,2025-06-28,FutureLearn,Data Science
C02159,Data Science: Python (2025-06),"Curso de Data Science enfocado en statistics, analysis, python. Nivel principiante.",C. Rossi,0,30,pt,avanzado,11946,2025-06-25,FutureLearn,Data Science
C02160,Data Science: Statistics (2025-06),"Curso de Data Science enfocado en pandas, data, python. Nivel intermedio.",L. Chen,0,12,pt,avanzado,4457,2025-06-17,FutureLearn,Data Science
C02161,Data Science: Statistics (2025-06),"Curso de Data Science enfocado en python, data, pandas. Nivel principiante.",C. Rossi,19.99,12,en,intermedio,7122,2025-06-06,MITx,Data Science
C02162,Data Science: Python (2025-06),"Curso de Data Science enfocado en data, python, statistics. Nivel principiante.",N. Müller,89.99,40,en,avanzado,2481,2025-06-28,edX,Data Science
C02163,Data Science: Analysis (2025-06),"Curso de Data Science enfocado en python, data, pandas. Nivel principiante.",A. Pérez,19.99,4,es,principiante,9037,2025-06-17,Coursera,Data Science
C02164,Data Science: Analysis (2025-06),"Curso de Data Science enfocado en statistics, pandas, python. Nivel avanzado.",J. Smith,0,30,en,principiante,105,2025-06-17,MITx,Data Science
C02165,Data Science: Pandas (2025-06),"Curso de Data Science enfocado en python, pandas, data. Nivel principiante.",C. Rossi,49.99,4,pt,principiante,9546,2025-06-28,FutureLearn,Data Science
C02166,Data Science: Pandas (2025-06),"Curso de Data Science enfocado en data, pandas, python. Nivel avanzado.",N. Müller,29.99,8,es,intermedio,12209,2025-06-27,Coursera,Data Science
C02167,Data Science: Pandas (2025-06),"Curso de Data Science enfocado en pandas, statistics, analysis. Nivel avanzado.",A. Pérez,89.99,20,pt,principiante,8926,2025-06-26,FutureLearn,Data Science
C02168,Data Science: Pandas (2025-06),"Curso de Data Science enfocado en python, statistics, data. Nivel intermedio.",C. Rossi,19.99,8,en,principiante,880,2025-06-01,Udemy,Data Science
C02169,Data Science: Pandas (2025-06),"Curso de Data Science enfocado en analysis, data, python. Nivel intermedio.",J. Smith,49.99,4,pt,avanzado,13731,2025-06-08,FutureLearn,Data Science
C02170,Data Science: Python (2025-06),"Curso de Data Science enfocado en pandas, python, data. Nivel principiante.",S. Johnson,0,40,en,intermedio,5452,2025-06-17,MITx,Data Science
C02171,Data Science: Analysis (2025-06),"Curso de Data Science enfocado en data, python, statistics. Nivel avanzado.",R. Kumar,49.99,40,en,principiante,1170,2025-06-12,edX,Data Science
C02172,Data Science: Data (2025-06),"Curso de Data Science enfocado en analysis, statistics, data. Nivel principiante.",N. Müller,19.99,12,en,intermedio,9466,2025-06-20,edX,Data Science
C02173,Data Science: Analysis (2025-06),"Curso de Data Science enfocado en pandas, analysis, data. Nivel intermedio.",N. Müller,19.99,8,pt,avanzado,929,2025-06-04,FutureLearn,Data Science
C02174,Data Science: Data (2025-06),"Curso de Data Science enfocado en analysis, python, statistics. Nivel avanzado.",J. Smith,49.99,40,es,avanzado,2543,2025-06-05,Coursera,Data Science
C02175,Data Science: Statistics (2025-06),"Curso de Data Science enfocado en pandas, analysis, python. Nivel principiante.",C. Rossi,49.99,8,en,principiante,8747,2025-06-12,edX,Data Science
C02176,Data Science: Statistics (2025-06),"Curso de Data Science enfocado en analysis, pandas, python. Nivel intermedio.",L. Chen,0,12,pt,avanzado,3206,2025-06-14,FutureLearn,Data Science
C02177,Machine Learning: Deep (2025-06),"Curso de Machine Learning enfocado en machine learning, ai, models. Nivel principiante.",M. García,19.99,30,en,principiante,12691,2025-06-18,edX,Machine Learning
C02178,Machine Learning: Neural (2025-06),"Curso de Machine Learning enfocado en machine learning, ai, neural. Nivel intermedio.",J. Smith,49.99,40,en,principiante,12932,2025-06-21,edX,Machine Learning
C02179,Machine Learning: Ai (2025-06),"Curso de Machine Learning enfocado en machine learning, neural, deep. Nivel intermedio.",J. Smith,19.99,4,en,principiante,7662,2025-06-20,Udemy,Machine Learning
C02180,Machine Learning: Machine Learning (2025-06),"Curso de Machine Learning enfocado en neural, deep, models. Nivel principiante.",A. Pérez,0,4,en,principiante,9250,2025-06-08,edX,Machine Learning
C02181,Machine Learning: Deep (2025-06),"Curso de Machine Learning enfocado en machine learning, ai, deep. Nivel avanzado.",M. García,0,8,pt,principiante,9352,2025-06-24,FutureLearn,Machine Learning
C02182,Machine Learning: Neural (2025-06),"Curso de Machine Learning enfocado en machine learning, models, ai. Nivel avanzado.",R. Kumar,0,30,en,avanzado,6181,2025-06-01,MITx,Machine Learning
C02183,Machine Learning: Deep (2025-06),"Curso de Machine Learning enfocado en deep, neural, machine learning. Nivel avanzado.",R. Kumar,89.99,12,en,intermedio,11935,2025-06-02,MITx,Machine Learning
C02184,Machine Learning: Models (2025-06),"Curso de Machine Learning enfocado en models, deep, ai. Nivel principiante.",R. Kumar,89.99,20,en,principiante,1804,2025-06-20,Udemy,Machine Learning
C02185,Machine Learning: Models (2025-06),"Curso de Machine Learning enfocado en machine learning, neural, models. Nivel avanzado.",L. Chen,19.99,40,es,intermedio,8107,2025-06-28,Coursera,Machine Learning
C02186,Machine Learning: Models (2025-06),"Curso de Machine Learning enfocado en neural, deep, machine learning. Nivel intermedio.",C. Rossi,19.99,30,en,principiante,2723,2025-06-11,edX,Machine Learning
C02187,Machine Learning: Models (2025-06),"Curso de Machine Learning enfocado en deep, models, ai. Nivel intermedio.",A. Pérez,89.99,30,es,intermedio,13932,2025-06-14,Coursera,Machine Learning
C02188,Machine Learning: Deep (2025-06),"Curso de Machine Learning enfocado en models, ai, deep. Nivel principiante.",N. Müller,19.99,20,en,avanzado,7291,2025-06-17,MITx,Machine Learning
C02189,Machine Learning: Neural (2025-06),"Curso de Machine Learning enfocado en deep, ai, machine learning. Nivel avanzado.",M. García,49.99,30,en,principiante,10521,2025-06-07,Udemy,Machine Learning
C02190,Machine Learning: Machine Learning (2025-06),"Curso de Machine Learning enfocado en deep, machine learning, neural. Nivel intermedio.",N. Müller,0,12,en,principiante,2107,2025-06-08,Udemy,Machine Learning
C02191,Machine Learning: Models (2025-06),"Curso de Machine Learning enfocado en neural, machine learning, models. Nivel avanzado.",C. Rossi,19.99,40,en,intermedio,9023,2025-06-05,Udemy,Machine Learning
C02192,Machine Learning: Machine Learning (2025-06),"Curso de Machine Learning enfocado en neural, deep, models. Nivel avanzado.",S. Johnson,0,8,es,intermedio,4257,2025-06-19,Coursera,Machine Learning
C02193,Machine Learning: Deep (2025-06),"Curso de Machine Learning enfocado en neural, ai, deep. Nivel principiante.",J. Smith,0,4,en,avanzado,11686,2025-06-20,edX,Machine Learning
C02194,Machine Learning: Ai (2025-06),"Curso de Machine Learning enfocado en ai, machine learning, neural. Nivel principiante.",N. Müller,0,8,en,principiante,14093,2025-06-22,MITx,Machine Learning
C02195,Machine Learning: Neural (2025-06),"Curso de Machine Learning enfocado en models, neural, deep. Nivel avanzado.",R. Kumar,0,30,en,avanzado,13260,2025-06-06,MITx,Machine Learning
C02196,Machine Learning: Ai (2025-06),"Curso de Machine Learning enfocado en neural, deep, ai. Nivel principiante.",C. Rossi,49.99,20,es,intermedio,14241,2025-06-25,Coursera,Machine Learning
C02197,Machine Learning: Machine Learning (2025-06),"Curso de Machine Learning enfocado en machine learning, ai, deep. Nivel principiante.",M. García,19.99,12,es,intermedio,3262,2025-06-22,Coursera,Machine Learning
C02198,Machine Learning: Models (2025-06),"Curso de Machine Learning enfocado en models, machine learning, deep. Nivel avanzado.",C. Rossi,0,4,en,intermedio,10065,2025-06-24,Udemy,Machine Learning
C02199,Machine Learning: Machine Learning (2025-06),"Curso de Machine Learning enfocado en models, deep, machine learning. Nivel principiante.",C. Rossi,29.99,4,pt,principiante,3369,2025-06-06,FutureLearn,Machine Learning
C02200,Machine Learning: Models (2025-06),"Curso de Machine Learning enfocado en machine learning, deep, neural. Nivel avanzado.",A. Pérez,89.99,4,es,principiante,13281,2025-06-09,Coursera,Machine Learning
C02201,Machine Learning: Models (2025-06),"Curso de Machine Learning enfocado en neural, deep, machine learning. Nivel principiante.",J. Smith,0,40,es,intermedio,12297,2025-06-04,Coursera,Machine Learning
C02202,Machine Learning: Ai (2025-06),"Curso de Machine Learning enfocado en deep, machine learning, neural. Nivel principiante.",C. Rossi,29.99,8,pt,intermedio,11252,2025-06-23,FutureLearn,Machine Learning
C02203,Machine Learning: Ai (2025-06),"Curso de Machine Learning enfocado en neural, machine learning, ai. Nivel avanzado.",R. Kumar,0,40,pt,intermedio,13509,2025-06-17,FutureLearn,Machine Learning
C02204,Machine Learning: Machine Learning (2025-06),"Curso de Machine Learning enfocado en machine learning, ai, deep. Nivel intermedio.",S. Johnson,19.99,8,en,intermedio,8735,2025-06-06,Udemy,Machine Learning
C02205,Machine Learning: Deep (2025-06),"Curso de Machine Learning enfocado en models, deep, neural. Nivel avanzado.",A. Pérez,0,20,es,principiante,12819,2025-06-15,Coursera,Machine Learning
C02206,Machine Learning: Models (2025-06),"Curso de Machine Learning enfocado en deep, machine learning, models. Nivel principiante.",C. Rossi,0,4,pt,avanzado,11359,2025-06-17,FutureLearn,Machine Learning
C02207,Machine Learning: Deep (2025-06),"Curso de Machine Learning enfocado en models, ai, machine learning. Nivel avanzado.",C. Rossi,49.99,12,es,intermedio,8084,2025-06-25,Coursera,Machine Learning
C02208,Machine Learning: Models (2025-06),"Curso de Machine Learning enfocado en deep, neural, machine learning. Nivel principiante.",N. Müller,49.99,20,es,avanzado,14194,2025-06-04,Coursera,Machine Learning
C02209,Machine Learning: Neural (2025-06),"Curso de Machine Learning enfocado en ai, machine learning, neural. Nivel avanzado.",S. Johnson,0,12,es,intermedio,14257,2025-06-17,Coursera,Machine Learning
C02210,Web Development: React (2025-06),"Curso de Web Development enfocado en react, javascript, web. Nivel principiante.",C. Rossi,89.99,8,en,principiante,13554,2025-06-04,edX,Web Development
C02211,Web Development: Web (2025-06),"Curso de Web Development enfocado en frontend, html, react. Nivel intermedio.",N. Müller,49.99,12,en,intermedio,10967,2025-06-16,MITx,Web Development
C02212,Web Development: Frontend (2025-06),"Curso de Web Development enfocado en react, web, javascript. Nivel avanzado.",J. Smith,29.99,8,es,avanzado,13971,2025-06-12,Coursera,Web Development
C02213,Web Development: React (2025-06),"Curso de Web Development enfocado en web, html, javascript. Nivel intermedio.",M. García,0,20,en,principiante,122,2025-06-16,edX,Web Development
C02214,Web Development: Javascript (2025-06),"Curso de Web Development enfocado en react, web, html. Nivel avanzado.",R. Kumar,0,8,es,intermedio,13952,2025-06-07,Coursera,Web Development
C02215,Web Development: Html (2025-06),"Curso de Web Development enfocado en javascript, html, frontend. Nivel avanzado.",R. Kumar,49.99,30,es,principiante,3660,2025-06-01,Coursera,Web Development
C02216,Web Development: Web (2025-06),"Curso de Web Development enfocado en frontend, web, html. Nivel intermedio.",L. Chen,19.99,4,es,principiante,1703,2025-06-12,Coursera,Web Development
C02217,Web Development: Frontend (2025-06),"Curso de Web Development enfocado en react, frontend, html. Nivel intermedio.",C. Rossi,29.99,40,es,principiante,3836,2025-06-22,Coursera,Web Development
C02218,Web Development: Javascript (2025-06),"Curso de Web Development enfocado en react, web, frontend. Nivel principiante.",S. Johnson,19.99,4,pt,principiante,14475,2025-06-25,FutureLearn,Web Development
C02219,Web Development: Frontend (2025-06),"Curso de Web Development enfocado en react, javascript, frontend. Nivel avanzado.",C. Rossi,29.99,4,en,intermedio,7790,2025-06-08,Udemy,Web Development
